,60yr B_score,120yr B_score,180yr B_score
Event_1,0.810162292918701,0.9647752811225407,0.7944168783008945
Event_2,0.2490965921790309,0.22500899561222268,0.18717559346468252
Event_3,0.6430150045095823,0.6727320088898522,0.5572044197287748
