,60yr c_index,120yr c_index,180yr c_index
Event_1,0.7897230642417261,0.5377740434087888,0.5222306448481133
Event_2,0.6004131710317526,0.5771737951359949,0.5786087651885917
Event_3,0.6438299629390278,0.6134310463430211,0.6134986830832544
