,60yr c_index,120yr c_index,180yr c_index
Event_1,0.8359792579511509,0.5309969978316897,0.4836619167201086
Event_2,0.5969190013703919,0.5689762908183691,0.5649350784548522
Event_3,0.6500908391319863,0.6137743440652459,0.5802808773401859
