,60yr c_index,120yr c_index,180yr c_index
Event_1,0.023873218157644458,0.03373912619229154,0.045939863300040684
Event_2,0.043018653640138176,0.054619565631028544,0.05457216014597137
Event_3,0.009605524646946226,0.008242579677382546,0.012899435427037793
