,60yr B_score,120yr B_score,180yr B_score
Event_1,0.8100279864030654,0.9653648703085768,0.7950636806716386
Event_2,0.23041305470700543,0.20179135762934117,0.17036488107443432
Event_3,0.6066963956957999,0.6360891601927761,0.5150569147332255
