,60yr c_index,120yr c_index,180yr c_index
Event_1,0.7885073102018595,0.547366200778799,0.44754053954090656
Event_2,0.6698399051006529,0.6632373708950609,0.6603346514164073
Event_3,0.624412392048672,0.6177133837902172,0.6046608205280934
