,60yr c_index,120yr c_index,180yr c_index
Event_1,0.8431330138783818,0.4603692192333113,0.3839803655938688
Event_2,0.5627978807386458,0.5234272464777312,0.5209164047155359
Event_3,0.6281398992891611,0.6111342159494298,0.6053686465231807
