,60yr B_score,120yr B_score,180yr B_score
Event_1,0.8000051558405855,0.9288186828545749,0.7550341771127459
Event_2,0.26000571469580464,0.2323519693481886,0.16945537446460082
Event_3,0.6554715335946472,0.6535346410662389,0.5547983540780841
