,60yr B_score,120yr B_score,180yr B_score
Event_1,0.8014392750779172,0.963315139266231,0.7739362284185646
Event_2,0.27416571174135407,0.23891294129423135,0.16789058362817522
Event_3,0.6585140214420864,0.6751926039214405,0.5723888047203429
