,5yr B_score,10yr B_score,15yr B_score
Event_1,0.8523741961873675,0.9445684831147276,0.6731237400275148
Event_2,0.28031954402801096,0.2474245978003549,0.17161585524505235
Event_3,0.6939783333977975,0.6770597033827622,0.5097949723251416
