mb_size:32,h_dim_shared:50,h_dim_CS:200,num_layers_shared:1,num_layers_CS:1,active_fn:tanh,beta:0.1,0.748937955711296, 0.8965526868821678
mb_size:32,h_dim_shared:50,h_dim_CS:200,num_layers_shared:1,num_layers_CS:1,active_fn:tanh,beta:1.0,0.716286097779396, 0.8761579330208514
mb_size:64,h_dim_shared:100,h_dim_CS:100,num_layers_shared:5,num_layers_CS:2,active_fn:relu,beta:5.0,0.6166626832230148, 0.7623542954822996
mb_size:32,h_dim_shared:200,h_dim_CS:200,num_layers_shared:2,num_layers_CS:2,active_fn:tanh,beta:0.0,0.7455932503679904, 0.8740392705670414
mb_size:32,h_dim_shared:300,h_dim_CS:100,num_layers_shared:5,num_layers_CS:3,active_fn:elu,beta:0.0,0.6456540946097512, 0.834433311592283
mb_size:64,h_dim_shared:300,h_dim_CS:300,num_layers_shared:3,num_layers_CS:2,active_fn:relu,beta:5.0,0.687844907572352, 0.8222686901862742
mb_size:64,h_dim_shared:50,h_dim_CS:50,num_layers_shared:1,num_layers_CS:5,active_fn:tanh,beta:3.0,0.6897593145908697, 0.7332937316857285
mb_size:64,h_dim_shared:200,h_dim_CS:200,num_layers_shared:5,num_layers_CS:1,active_fn:tanh,beta:0.5,0.7371974336926798, 0.8858999966232556
mb_size:32,h_dim_shared:200,h_dim_CS:100,num_layers_shared:5,num_layers_CS:2,active_fn:tanh,beta:0.5,0.6712346605637833, 0.8532961447437514
mb_size:64,h_dim_shared:100,h_dim_CS:200,num_layers_shared:5,num_layers_CS:3,active_fn:tanh,beta:3.0,0.6416006383628633, 0.7341526737246316
mb_size:64,h_dim_shared:300,h_dim_CS:50,num_layers_shared:5,num_layers_CS:2,active_fn:tanh,beta:0.1,0.657319214084072, 0.8841518797882287
mb_size:64,h_dim_shared:100,h_dim_CS:100,num_layers_shared:2,num_layers_CS:3,active_fn:relu,beta:0.1,0.6475776039674387, 0.8367469958683156
mb_size:128,h_dim_shared:50,h_dim_CS:200,num_layers_shared:5,num_layers_CS:1,active_fn:elu,beta:0.0,0.7268126115443855, 0.8769219430259901
mb_size:64,h_dim_shared:300,h_dim_CS:50,num_layers_shared:1,num_layers_CS:3,active_fn:tanh,beta:0.1,0.6767695042640959, 0.9017330049306844
mb_size:64,h_dim_shared:50,h_dim_CS:100,num_layers_shared:5,num_layers_CS:3,active_fn:elu,beta:0.0,0.6876669437273794, 0.8138979463767502
mb_size:32,h_dim_shared:100,h_dim_CS:300,num_layers_shared:5,num_layers_CS:1,active_fn:elu,beta:0.0,0.7507957826588636, 0.8460254665640262
mb_size:64,h_dim_shared:50,h_dim_CS:50,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.6710205417575089, 0.8337500320294037
mb_size:128,h_dim_shared:300,h_dim_CS:300,num_layers_shared:5,num_layers_CS:1,active_fn:relu,beta:0.1,0.7233827374827985, 0.8871753239210713
mb_size:64,h_dim_shared:50,h_dim_CS:50,num_layers_shared:2,num_layers_CS:2,active_fn:relu,beta:0.0,0.7247089898546526, 0.8426872066402025
mb_size:128,h_dim_shared:300,h_dim_CS:200,num_layers_shared:5,num_layers_CS:3,active_fn:relu,beta:1.0,0.6538528307662554, 0.7840025722690335
mb_size:32,h_dim_shared:50,h_dim_CS:50,num_layers_shared:2,num_layers_CS:3,active_fn:elu,beta:0.1,0.6457475692640865, 0.8022483984222619
mb_size:32,h_dim_shared:200,h_dim_CS:100,num_layers_shared:3,num_layers_CS:1,active_fn:elu,beta:3.0,0.6468496882193069, 0.7616895759292054
mb_size:32,h_dim_shared:300,h_dim_CS:50,num_layers_shared:3,num_layers_CS:3,active_fn:tanh,beta:0.0,0.6651150079197422, 0.8775018041923343
mb_size:128,h_dim_shared:300,h_dim_CS:200,num_layers_shared:1,num_layers_CS:5,active_fn:elu,beta:5.0,0.6864300654479161, 0.7196113307104035
mb_size:128,h_dim_shared:300,h_dim_CS:100,num_layers_shared:5,num_layers_CS:1,active_fn:relu,beta:0.5,0.7369384915830858, 0.8822788399966363
mb_size:128,h_dim_shared:200,h_dim_CS:100,num_layers_shared:2,num_layers_CS:2,active_fn:tanh,beta:3.0,0.7398693271589796, 0.8057095068442982
mb_size:64,h_dim_shared:200,h_dim_CS:50,num_layers_shared:1,num_layers_CS:3,active_fn:elu,beta:1.0,0.7145885751690856, 0.859756461984603
mb_size:32,h_dim_shared:300,h_dim_CS:50,num_layers_shared:5,num_layers_CS:1,active_fn:elu,beta:0.5,0.6393013458401763, 0.8566900298686339
mb_size:64,h_dim_shared:200,h_dim_CS:200,num_layers_shared:2,num_layers_CS:3,active_fn:relu,beta:5.0,0.6419197156015398, 0.7803335603900189
