,5yr B_score,10yr B_score,15yr B_score
Event_1,0.7905968771379951,0.916750570106124,0.6874459919885441
Event_2,0.23876772071988828,0.19872011860274877,0.16859089691447915
Event_3,0.6486132533339254,0.670621626006803,0.5881890643815206
