,60yr B_score,120yr B_score,180yr B_score
Event_1,0.7954886805839668,0.9329517846307217,0.7561510530002229
Event_2,0.21765540771695002,0.1751118421915804,0.12956604157136933
Event_3,0.6134871285788946,0.6172709888886306,0.5100700964913075
