mb_size:64,h_dim_shared:100,h_dim_CS:100,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:0.0,0.7082616893513833, 0.8665543509073993
mb_size:128,h_dim_shared:100,h_dim_CS:75,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.7553815756098915, 0.8615731905246236
mb_size:32,h_dim_shared:75,h_dim_CS:75,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.6712403378585311, 0.7920369416852582
mb_size:64,h_dim_shared:75,h_dim_CS:25,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.6544455234794896, 0.8395805876405155
mb_size:128,h_dim_shared:50,h_dim_CS:75,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.1,0.6892900750585741, 0.7747516952407284
mb_size:32,h_dim_shared:50,h_dim_CS:100,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.0,0.6807024240576078, 0.8362278971334213
mb_size:32,h_dim_shared:25,h_dim_CS:25,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.1,0.6710531189752992, 0.8885986744661816
mb_size:128,h_dim_shared:75,h_dim_CS:100,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.1,0.7437919415484743, 0.8675358358052444
mb_size:32,h_dim_shared:50,h_dim_CS:50,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.686327962663105, 0.8886780757325199
mb_size:32,h_dim_shared:25,h_dim_CS:100,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.1,0.6435888569261086, 0.8645787848054182
mb_size:32,h_dim_shared:25,h_dim_CS:75,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.720851351085151, 0.8631540858410268
mb_size:128,h_dim_shared:50,h_dim_CS:100,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.1,0.6874403961585093, 0.8870260243147946
mb_size:128,h_dim_shared:100,h_dim_CS:25,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:0.1,0.6798947407674611, 0.8846847036247225
mb_size:32,h_dim_shared:50,h_dim_CS:25,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.1,0.6441237564019948, 0.8882206749711811
mb_size:64,h_dim_shared:100,h_dim_CS:75,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.0,0.7375622185690176, 0.8364633525622592
mb_size:64,h_dim_shared:75,h_dim_CS:25,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.1,0.6757232120062691, 0.8174415454278326
mb_size:64,h_dim_shared:25,h_dim_CS:100,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.739062469594736, 0.8766996499442454
mb_size:128,h_dim_shared:25,h_dim_CS:50,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.1,0.674296952170574, 0.8905148142602637
mb_size:32,h_dim_shared:50,h_dim_CS:75,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:0.1,0.6812315233431093, 0.8248367651495666
mb_size:32,h_dim_shared:100,h_dim_CS:25,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.0,0.6793972273082165, 0.8264719048373471
mb_size:64,h_dim_shared:25,h_dim_CS:50,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.0,0.6701201466407447, 0.8255009381101659
mb_size:64,h_dim_shared:75,h_dim_CS:75,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.6926612850950545, 0.8391215343600824
mb_size:32,h_dim_shared:25,h_dim_CS:100,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:0.0,0.6930836944722634, 0.855841937761511
mb_size:32,h_dim_shared:100,h_dim_CS:25,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:0.1,0.6889302541355554, 0.874872638371424
mb_size:64,h_dim_shared:50,h_dim_CS:100,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.7181261336308985, 0.8845833230018728
mb_size:32,h_dim_shared:100,h_dim_CS:25,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.6994496458883396, 0.8726924319454726
mb_size:64,h_dim_shared:50,h_dim_CS:50,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.0,0.6844573607628313, 0.823176217203699
mb_size:64,h_dim_shared:25,h_dim_CS:25,num_layers_shared:2,num_layers_CS:2,active_fn:elu,beta:0.0,0.6489375626838906, 0.8206744898664411
mb_size:32,h_dim_shared:50,h_dim_CS:100,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.7115565757766387, 0.8768777824465914
mb_size:64,h_dim_shared:50,h_dim_CS:100,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:0.1,0.6547099314490441, 0.8670963275544672
mb_size:128,h_dim_shared:25,h_dim_CS:50,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.6994546383715906, 0.8976528366308743
mb_size:32,h_dim_shared:100,h_dim_CS:100,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.6907908079447896, 0.8220231840878123
mb_size:32,h_dim_shared:25,h_dim_CS:25,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.6932304115144562, 0.8927482671948711
mb_size:32,h_dim_shared:25,h_dim_CS:75,num_layers_shared:1,num_layers_CS:2,active_fn:elu,beta:0.1,0.651964002980769, 0.8799764066138852
mb_size:32,h_dim_shared:25,h_dim_CS:50,num_layers_shared:2,num_layers_CS:1,active_fn:elu,beta:0.0,0.6616852309885087, 0.837761594333267
mb_size:64,h_dim_shared:75,h_dim_CS:75,num_layers_shared:1,num_layers_CS:1,active_fn:elu,beta:0.0,0.7938235578411806, 0.8761220022888766
