,5yr B_score,10yr B_score,15yr B_score
Event_1,0.7452499411948375,0.8480285272977349,0.6910083982524526
Event_2,0.4255556997818667,0.43830928487166787,0.3561424601631265
Event_3,0.5248770840465687,0.5239931132841867,0.46867843053666125
