,5yr B_score,10yr B_score,15yr B_score
Event_1,0.7417232741419328,0.8346237431801349,0.6609774022997175
Event_2,0.49568574162545503,0.4634083238697885,0.3787847893603521
Event_3,0.5814937152815371,0.5518002875680251,0.427863853509215
