
,5yr c_index,10yr c_index,15yr c_index
Event_1,0.742195389093298,0.5219815920062172,0.439379958456423
Event_2,0.7343068928893312,0.7206123383030028,0.7178966948226021
Event_3,0.6524494531824877,0.6076135796879536,0.5892401257954984
